Rule 1:: Host 1-> Host 2, ingress=of:0000000000000001:1, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:01, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.1/32, dst_ip=10.0.0.2/32, src_tcp=80, dst_tcp=80
Rule 1418:: Host 19-> Host 27, ingress=of:0000000000000001:19, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.19/32, dst_ip=10.0.0.27/32, src_udp=1433, dst_udp=1433
Rule 1419:: Host 19-> Host 28, ingress=of:0000000000000001:19, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.19/32, dst_ip=10.0.0.28/32, src_udp=1433, dst_udp=1433
Rule 1420:: Host 19-> Host 29, ingress=of:0000000000000001:19, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.19/32, dst_ip=10.0.0.29/32, src_udp=1433, dst_udp=1433
Rule 1421:: Host 19-> Host 30, ingress=of:0000000000000001:19, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:13, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.19/32, dst_ip=10.0.0.30/32, src_udp=1433, dst_udp=1433
Rule 1422:: Host 20-> Host 1, ingress=of:0000000000000001:20, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.20/32, dst_ip=10.0.0.1/32, src_udp=1433, dst_udp=1433
Rule 1423:: Host 20-> Host 2, ingress=of:0000000000000001:20, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.20/32, dst_ip=10.0.0.2/32, src_udp=1433, dst_udp=1433
Rule 1424:: Host 20-> Host 3, ingress=of:0000000000000001:20, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.20/32, dst_ip=10.0.0.3/32, src_udp=1433, dst_udp=1433
Rule 1425:: Host 20-> Host 4, ingress=of:0000000000000001:20, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.20/32, dst_ip=10.0.0.4/32, src_udp=1433, dst_udp=1433
Rule 1426:: Host 20-> Host 5, ingress=of:0000000000000001:20, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.20/32, dst_ip=10.0.0.5/32, src_udp=1433, dst_udp=1433
Rule 1427:: Host 20-> Host 6, ingress=of:0000000000000001:20, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.20/32, dst_ip=10.0.0.6/32, src_udp=1433, dst_udp=1433
Rule 1428:: Host 20-> Host 7, ingress=of:0000000000000001:20, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.20/32, dst_ip=10.0.0.7/32, src_udp=1433, dst_udp=1433
Rule 1429:: Host 20-> Host 8, ingress=of:0000000000000001:20, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.20/32, dst_ip=10.0.0.8/32, src_udp=1433, dst_udp=1433
Rule 1430:: Host 20-> Host 9, ingress=of:0000000000000001:20, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.20/32, dst_ip=10.0.0.9/32, src_udp=1433, dst_udp=1433
Rule 1431:: Host 20-> Host 10, ingress=of:0000000000000001:20, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.20/32, dst_ip=10.0.0.10/32, src_udp=1433, dst_udp=1433
Rule 1432:: Host 20-> Host 11, ingress=of:0000000000000001:20, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.20/32, dst_ip=10.0.0.11/32, src_udp=1433, dst_udp=1433
Rule 1433:: Host 20-> Host 12, ingress=of:0000000000000001:20, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.20/32, dst_ip=10.0.0.12/32, src_udp=1433, dst_udp=1433
Rule 1434:: Host 20-> Host 13, ingress=of:0000000000000001:20, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.20/32, dst_ip=10.0.0.13/32, src_udp=1433, dst_udp=1433
Rule 1435:: Host 20-> Host 14, ingress=of:0000000000000001:20, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.20/32, dst_ip=10.0.0.14/32, src_udp=1433, dst_udp=1433
Rule 1436:: Host 20-> Host 15, ingress=of:0000000000000001:20, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.20/32, dst_ip=10.0.0.15/32, src_udp=1433, dst_udp=1433
Rule 1437:: Host 20-> Host 16, ingress=of:0000000000000001:20, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.20/32, dst_ip=10.0.0.16/32, src_udp=1433, dst_udp=1433
Rule 1438:: Host 20-> Host 17, ingress=of:0000000000000001:20, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.20/32, dst_ip=10.0.0.17/32, src_udp=1433, dst_udp=1433
Rule 1439:: Host 20-> Host 18, ingress=of:0000000000000001:20, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.20/32, dst_ip=10.0.0.18/32, src_udp=1433, dst_udp=1433
Rule 1440:: Host 20-> Host 19, ingress=of:0000000000000001:20, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.20/32, dst_ip=10.0.0.19/32, src_udp=1433, dst_udp=1433
Rule 1441:: Host 20-> Host 21, ingress=of:0000000000000001:20, egress=of:0000000000000001:21, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:15, src_ip=10.0.0.20/32, dst_ip=10.0.0.21/32, src_udp=1433, dst_udp=1433
Rule 1442:: Host 20-> Host 22, ingress=of:0000000000000001:20, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.20/32, dst_ip=10.0.0.22/32, src_udp=1433, dst_udp=1433
Rule 1443:: Host 20-> Host 23, ingress=of:0000000000000001:20, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.20/32, dst_ip=10.0.0.23/32, src_udp=1433, dst_udp=1433
Rule 1444:: Host 20-> Host 24, ingress=of:0000000000000001:20, egress=of:0000000000000001:24, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:18, src_ip=10.0.0.20/32, dst_ip=10.0.0.24/32, src_udp=1433, dst_udp=1433
Rule 1445:: Host 20-> Host 25, ingress=of:0000000000000001:20, egress=of:0000000000000001:25, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:19, src_ip=10.0.0.20/32, dst_ip=10.0.0.25/32, src_udp=1433, dst_udp=1433
Rule 1446:: Host 20-> Host 26, ingress=of:0000000000000001:20, egress=of:0000000000000001:26, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:1a, src_ip=10.0.0.20/32, dst_ip=10.0.0.26/32, src_udp=1433, dst_udp=1433
Rule 1447:: Host 20-> Host 27, ingress=of:0000000000000001:20, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.20/32, dst_ip=10.0.0.27/32, src_udp=1433, dst_udp=1433
Rule 1448:: Host 20-> Host 28, ingress=of:0000000000000001:20, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.20/32, dst_ip=10.0.0.28/32, src_udp=1433, dst_udp=1433
Rule 1449:: Host 20-> Host 29, ingress=of:0000000000000001:20, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.20/32, dst_ip=10.0.0.29/32, src_udp=1433, dst_udp=1433
Rule 1450:: Host 20-> Host 30, ingress=of:0000000000000001:20, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:14, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.20/32, dst_ip=10.0.0.30/32, src_udp=1433, dst_udp=1433
Rule 1451:: Host 21-> Host 1, ingress=of:0000000000000001:21, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.21/32, dst_ip=10.0.0.1/32, src_udp=1433, dst_udp=1433
Rule 1452:: Host 21-> Host 2, ingress=of:0000000000000001:21, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.21/32, dst_ip=10.0.0.2/32, src_udp=1433, dst_udp=1433
Rule 1453:: Host 21-> Host 3, ingress=of:0000000000000001:21, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.21/32, dst_ip=10.0.0.3/32, src_udp=1433, dst_udp=1433
Rule 1454:: Host 21-> Host 4, ingress=of:0000000000000001:21, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.21/32, dst_ip=10.0.0.4/32, src_udp=1433, dst_udp=1433
Rule 1455:: Host 21-> Host 5, ingress=of:0000000000000001:21, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.21/32, dst_ip=10.0.0.5/32, src_udp=1433, dst_udp=1433
Rule 1456:: Host 21-> Host 6, ingress=of:0000000000000001:21, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.21/32, dst_ip=10.0.0.6/32, src_udp=1433, dst_udp=1433
Rule 1457:: Host 21-> Host 7, ingress=of:0000000000000001:21, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.21/32, dst_ip=10.0.0.7/32, src_udp=1433, dst_udp=1433
Rule 1458:: Host 21-> Host 8, ingress=of:0000000000000001:21, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.21/32, dst_ip=10.0.0.8/32, src_udp=1433, dst_udp=1433
Rule 1459:: Host 21-> Host 9, ingress=of:0000000000000001:21, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.21/32, dst_ip=10.0.0.9/32, src_udp=1433, dst_udp=1433
Rule 1460:: Host 21-> Host 10, ingress=of:0000000000000001:21, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.21/32, dst_ip=10.0.0.10/32, src_udp=1433, dst_udp=1433
Rule 1461:: Host 21-> Host 11, ingress=of:0000000000000001:21, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.21/32, dst_ip=10.0.0.11/32, src_udp=1433, dst_udp=1433
Rule 1462:: Host 21-> Host 12, ingress=of:0000000000000001:21, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.21/32, dst_ip=10.0.0.12/32, src_udp=1433, dst_udp=1433
Rule 1463:: Host 21-> Host 13, ingress=of:0000000000000001:21, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.21/32, dst_ip=10.0.0.13/32, src_udp=1433, dst_udp=1433
Rule 1464:: Host 21-> Host 14, ingress=of:0000000000000001:21, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.21/32, dst_ip=10.0.0.14/32, src_udp=1433, dst_udp=1433
Rule 1465:: Host 21-> Host 15, ingress=of:0000000000000001:21, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.21/32, dst_ip=10.0.0.15/32, src_udp=1433, dst_udp=1433
Rule 1466:: Host 21-> Host 16, ingress=of:0000000000000001:21, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.21/32, dst_ip=10.0.0.16/32, src_udp=1433, dst_udp=1433
Rule 1467:: Host 21-> Host 17, ingress=of:0000000000000001:21, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.21/32, dst_ip=10.0.0.17/32, src_udp=1433, dst_udp=1433
Rule 1468:: Host 21-> Host 18, ingress=of:0000000000000001:21, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.21/32, dst_ip=10.0.0.18/32, src_udp=1433, dst_udp=1433
Rule 1469:: Host 21-> Host 19, ingress=of:0000000000000001:21, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.21/32, dst_ip=10.0.0.19/32, src_udp=1433, dst_udp=1433
Rule 1470:: Host 21-> Host 20, ingress=of:0000000000000001:21, egress=of:0000000000000001:20, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:14, src_ip=10.0.0.21/32, dst_ip=10.0.0.20/32, src_udp=1433, dst_udp=1433
Rule 1471:: Host 21-> Host 22, ingress=of:0000000000000001:21, egress=of:0000000000000001:22, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:16, src_ip=10.0.0.21/32, dst_ip=10.0.0.22/32, src_udp=1433, dst_udp=1433
Rule 1472:: Host 21-> Host 23, ingress=of:0000000000000001:21, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.21/32, dst_ip=10.0.0.23/32, src_udp=1433, dst_udp=1433
Rule 1473:: Host 21-> Host 24, ingress=of:0000000000000001:21, egress=of:0000000000000001:24, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:18, src_ip=10.0.0.21/32, dst_ip=10.0.0.24/32, src_udp=1433, dst_udp=1433
Rule 1474:: Host 21-> Host 25, ingress=of:0000000000000001:21, egress=of:0000000000000001:25, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:19, src_ip=10.0.0.21/32, dst_ip=10.0.0.25/32, src_udp=1433, dst_udp=1433
Rule 1475:: Host 21-> Host 26, ingress=of:0000000000000001:21, egress=of:0000000000000001:26, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:1a, src_ip=10.0.0.21/32, dst_ip=10.0.0.26/32, src_udp=1433, dst_udp=1433
Rule 1476:: Host 21-> Host 27, ingress=of:0000000000000001:21, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.21/32, dst_ip=10.0.0.27/32, src_udp=1433, dst_udp=1433
Rule 1477:: Host 21-> Host 28, ingress=of:0000000000000001:21, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.21/32, dst_ip=10.0.0.28/32, src_udp=1433, dst_udp=1433
Rule 1478:: Host 21-> Host 29, ingress=of:0000000000000001:21, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.21/32, dst_ip=10.0.0.29/32, src_udp=1433, dst_udp=1433
Rule 1479:: Host 21-> Host 30, ingress=of:0000000000000001:21, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:15, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.21/32, dst_ip=10.0.0.30/32, src_udp=1433, dst_udp=1433
Rule 1480:: Host 22-> Host 1, ingress=of:0000000000000001:22, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.22/32, dst_ip=10.0.0.1/32, src_udp=1433, dst_udp=1433
Rule 1481:: Host 22-> Host 2, ingress=of:0000000000000001:22, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.22/32, dst_ip=10.0.0.2/32, src_udp=1433, dst_udp=1433
Rule 1482:: Host 22-> Host 3, ingress=of:0000000000000001:22, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.22/32, dst_ip=10.0.0.3/32, src_udp=1433, dst_udp=1433
Rule 1483:: Host 22-> Host 4, ingress=of:0000000000000001:22, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.22/32, dst_ip=10.0.0.4/32, src_udp=1433, dst_udp=1433
Rule 1484:: Host 22-> Host 5, ingress=of:0000000000000001:22, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.22/32, dst_ip=10.0.0.5/32, src_udp=1433, dst_udp=1433
Rule 1485:: Host 22-> Host 6, ingress=of:0000000000000001:22, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.22/32, dst_ip=10.0.0.6/32, src_udp=1433, dst_udp=1433
Rule 1486:: Host 22-> Host 7, ingress=of:0000000000000001:22, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.22/32, dst_ip=10.0.0.7/32, src_udp=1433, dst_udp=1433
Rule 1487:: Host 22-> Host 8, ingress=of:0000000000000001:22, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.22/32, dst_ip=10.0.0.8/32, src_udp=1433, dst_udp=1433
Rule 1488:: Host 22-> Host 9, ingress=of:0000000000000001:22, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.22/32, dst_ip=10.0.0.9/32, src_udp=1433, dst_udp=1433
Rule 1489:: Host 22-> Host 10, ingress=of:0000000000000001:22, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.22/32, dst_ip=10.0.0.10/32, src_udp=1433, dst_udp=1433
Rule 1490:: Host 22-> Host 11, ingress=of:0000000000000001:22, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.22/32, dst_ip=10.0.0.11/32, src_udp=1433, dst_udp=1433
Rule 1491:: Host 22-> Host 12, ingress=of:0000000000000001:22, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.22/32, dst_ip=10.0.0.12/32, src_udp=1433, dst_udp=1433
Rule 1492:: Host 22-> Host 13, ingress=of:0000000000000001:22, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.22/32, dst_ip=10.0.0.13/32, src_udp=1433, dst_udp=1433
Rule 1493:: Host 22-> Host 14, ingress=of:0000000000000001:22, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.22/32, dst_ip=10.0.0.14/32, src_udp=1433, dst_udp=1433
Rule 1494:: Host 22-> Host 15, ingress=of:0000000000000001:22, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.22/32, dst_ip=10.0.0.15/32, src_udp=1433, dst_udp=1433
Rule 1495:: Host 22-> Host 16, ingress=of:0000000000000001:22, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.22/32, dst_ip=10.0.0.16/32, src_udp=1433, dst_udp=1433
Rule 1496:: Host 22-> Host 17, ingress=of:0000000000000001:22, egress=of:0000000000000001:17, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:11, src_ip=10.0.0.22/32, dst_ip=10.0.0.17/32, src_udp=1433, dst_udp=1433
Rule 1497:: Host 22-> Host 18, ingress=of:0000000000000001:22, egress=of:0000000000000001:18, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:12, src_ip=10.0.0.22/32, dst_ip=10.0.0.18/32, src_udp=1433, dst_udp=1433
Rule 1498:: Host 22-> Host 19, ingress=of:0000000000000001:22, egress=of:0000000000000001:19, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:13, src_ip=10.0.0.22/32, dst_ip=10.0.0.19/32, src_udp=1433, dst_udp=1433
Rule 1499:: Host 22-> Host 20, ingress=of:0000000000000001:22, egress=of:0000000000000001:20, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:14, src_ip=10.0.0.22/32, dst_ip=10.0.0.20/32, src_udp=1433, dst_udp=1433
Rule 1500:: Host 22-> Host 21, ingress=of:0000000000000001:22, egress=of:0000000000000001:21, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:15, src_ip=10.0.0.22/32, dst_ip=10.0.0.21/32, src_udp=1433, dst_udp=1433
Rule 1501:: Host 22-> Host 23, ingress=of:0000000000000001:22, egress=of:0000000000000001:23, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:17, src_ip=10.0.0.22/32, dst_ip=10.0.0.23/32, src_udp=1433, dst_udp=1433
Rule 1502:: Host 22-> Host 24, ingress=of:0000000000000001:22, egress=of:0000000000000001:24, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:18, src_ip=10.0.0.22/32, dst_ip=10.0.0.24/32, src_udp=1433, dst_udp=1433
Rule 1503:: Host 22-> Host 25, ingress=of:0000000000000001:22, egress=of:0000000000000001:25, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:19, src_ip=10.0.0.22/32, dst_ip=10.0.0.25/32, src_udp=1433, dst_udp=1433
Rule 1504:: Host 22-> Host 26, ingress=of:0000000000000001:22, egress=of:0000000000000001:26, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:1a, src_ip=10.0.0.22/32, dst_ip=10.0.0.26/32, src_udp=1433, dst_udp=1433
Rule 1505:: Host 22-> Host 27, ingress=of:0000000000000001:22, egress=of:0000000000000001:27, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:1b, src_ip=10.0.0.22/32, dst_ip=10.0.0.27/32, src_udp=1433, dst_udp=1433
Rule 1506:: Host 22-> Host 28, ingress=of:0000000000000001:22, egress=of:0000000000000001:28, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:1c, src_ip=10.0.0.22/32, dst_ip=10.0.0.28/32, src_udp=1433, dst_udp=1433
Rule 1507:: Host 22-> Host 29, ingress=of:0000000000000001:22, egress=of:0000000000000001:29, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:1d, src_ip=10.0.0.22/32, dst_ip=10.0.0.29/32, src_udp=1433, dst_udp=1433
Rule 1508:: Host 22-> Host 30, ingress=of:0000000000000001:22, egress=of:0000000000000001:30, src_mac=00:00:00:00:00:16, dst_mac=00:00:00:00:00:1e, src_ip=10.0.0.22/32, dst_ip=10.0.0.30/32, src_udp=1433, dst_udp=1433
Rule 1509:: Host 23-> Host 1, ingress=of:0000000000000001:23, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.23/32, dst_ip=10.0.0.1/32, src_udp=1433, dst_udp=1433
Rule 1510:: Host 23-> Host 2, ingress=of:0000000000000001:23, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.23/32, dst_ip=10.0.0.2/32, src_udp=1433, dst_udp=1433
Rule 1511:: Host 23-> Host 3, ingress=of:0000000000000001:23, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.23/32, dst_ip=10.0.0.3/32, src_udp=1433, dst_udp=1433
Rule 1512:: Host 23-> Host 4, ingress=of:0000000000000001:23, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.23/32, dst_ip=10.0.0.4/32, src_udp=1433, dst_udp=1433
Rule 1513:: Host 23-> Host 5, ingress=of:0000000000000001:23, egress=of:0000000000000001:5, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:05, src_ip=10.0.0.23/32, dst_ip=10.0.0.5/32, src_udp=1433, dst_udp=1433
Rule 1514:: Host 23-> Host 6, ingress=of:0000000000000001:23, egress=of:0000000000000001:6, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:06, src_ip=10.0.0.23/32, dst_ip=10.0.0.6/32, src_udp=1433, dst_udp=1433
Rule 1515:: Host 23-> Host 7, ingress=of:0000000000000001:23, egress=of:0000000000000001:7, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:07, src_ip=10.0.0.23/32, dst_ip=10.0.0.7/32, src_udp=1433, dst_udp=1433
Rule 1516:: Host 23-> Host 8, ingress=of:0000000000000001:23, egress=of:0000000000000001:8, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:08, src_ip=10.0.0.23/32, dst_ip=10.0.0.8/32, src_udp=1433, dst_udp=1433
Rule 1517:: Host 23-> Host 9, ingress=of:0000000000000001:23, egress=of:0000000000000001:9, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:09, src_ip=10.0.0.23/32, dst_ip=10.0.0.9/32, src_udp=1433, dst_udp=1433
Rule 1518:: Host 23-> Host 10, ingress=of:0000000000000001:23, egress=of:0000000000000001:10, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:0a, src_ip=10.0.0.23/32, dst_ip=10.0.0.10/32, src_udp=1433, dst_udp=1433
Rule 1519:: Host 23-> Host 11, ingress=of:0000000000000001:23, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.23/32, dst_ip=10.0.0.11/32, src_udp=1433, dst_udp=1433
Rule 1520:: Host 23-> Host 12, ingress=of:0000000000000001:23, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.23/32, dst_ip=10.0.0.12/32, src_udp=1433, dst_udp=1433
Rule 1521:: Host 23-> Host 13, ingress=of:0000000000000001:23, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.23/32, dst_ip=10.0.0.13/32, src_udp=1433, dst_udp=1433
Rule 1522:: Host 23-> Host 14, ingress=of:0000000000000001:23, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:17, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.23/32, dst_ip=10.0.0.14/32, src_udp=1433, dst_udp=1433
