Rule 1:: Host 1-> Host 2, ingress=of:0000000000000001:1, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:01, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.1/32, dst_ip=10.0.0.2/32, src_tcp=80, dst_tcp=80
Rule 213:: Host 4-> Host 7, ingress=of:0000000000000001:4, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:04, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.4/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 214:: Host 4-> Host 8, ingress=of:0000000000000001:4, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:04, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.4/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 215:: Host 4-> Host 9, ingress=of:0000000000000001:4, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:04, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.4/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 216:: Host 4-> Host 10, ingress=of:0000000000000001:4, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:04, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.4/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 217:: Host 5-> Host 1, ingress=of:0000000000000001:11, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:0b, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.11/32, dst_ip=10.0.0.1/32, src_tcp=143, dst_tcp=143
Rule 218:: Host 5-> Host 2, ingress=of:0000000000000001:11, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:0b, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.11/32, dst_ip=10.0.0.2/32, src_tcp=143, dst_tcp=143
Rule 219:: Host 5-> Host 3, ingress=of:0000000000000001:11, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:0b, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.11/32, dst_ip=10.0.0.3/32, src_tcp=143, dst_tcp=143
Rule 220:: Host 5-> Host 4, ingress=of:0000000000000001:11, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:0b, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.11/32, dst_ip=10.0.0.4/32, src_tcp=143, dst_tcp=143
Rule 221:: Host 5-> Host 6, ingress=of:0000000000000001:5, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:05, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.5/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 222:: Host 5-> Host 7, ingress=of:0000000000000001:5, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:05, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.5/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 223:: Host 5-> Host 8, ingress=of:0000000000000001:5, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:05, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.5/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 224:: Host 5-> Host 9, ingress=of:0000000000000001:5, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:05, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.5/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 225:: Host 5-> Host 10, ingress=of:0000000000000001:5, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:05, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.5/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 226:: Host 6-> Host 1, ingress=of:0000000000000001:12, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:0c, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.12/32, dst_ip=10.0.0.1/32, src_tcp=143, dst_tcp=143
Rule 227:: Host 6-> Host 2, ingress=of:0000000000000001:12, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:0c, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.12/32, dst_ip=10.0.0.2/32, src_tcp=143, dst_tcp=143
Rule 228:: Host 6-> Host 3, ingress=of:0000000000000001:12, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:0c, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.12/32, dst_ip=10.0.0.3/32, src_tcp=143, dst_tcp=143
Rule 229:: Host 6-> Host 4, ingress=of:0000000000000001:12, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:0c, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.12/32, dst_ip=10.0.0.4/32, src_tcp=143, dst_tcp=143
Rule 230:: Host 6-> Host 5, ingress=of:0000000000000001:6, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:06, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.6/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 231:: Host 6-> Host 7, ingress=of:0000000000000001:6, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:06, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.6/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 232:: Host 6-> Host 8, ingress=of:0000000000000001:6, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:06, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.6/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 233:: Host 6-> Host 9, ingress=of:0000000000000001:6, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:06, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.6/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 234:: Host 6-> Host 10, ingress=of:0000000000000001:6, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:06, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.6/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 235:: Host 7-> Host 1, ingress=of:0000000000000001:13, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:0d, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.13/32, dst_ip=10.0.0.1/32, src_tcp=143, dst_tcp=143
Rule 236:: Host 7-> Host 2, ingress=of:0000000000000001:13, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:0d, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.13/32, dst_ip=10.0.0.2/32, src_tcp=143, dst_tcp=143
Rule 237:: Host 7-> Host 3, ingress=of:0000000000000001:13, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:0d, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.13/32, dst_ip=10.0.0.3/32, src_tcp=143, dst_tcp=143
Rule 238:: Host 7-> Host 4, ingress=of:0000000000000001:13, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:0d, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.13/32, dst_ip=10.0.0.4/32, src_tcp=143, dst_tcp=143
Rule 239:: Host 7-> Host 5, ingress=of:0000000000000001:7, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:07, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.7/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 240:: Host 7-> Host 6, ingress=of:0000000000000001:7, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:07, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.7/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 241:: Host 7-> Host 8, ingress=of:0000000000000001:7, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:07, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.7/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 242:: Host 7-> Host 9, ingress=of:0000000000000001:7, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:07, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.7/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 243:: Host 7-> Host 10, ingress=of:0000000000000001:7, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:07, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.7/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 244:: Host 8-> Host 1, ingress=of:0000000000000001:14, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:0e, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.14/32, dst_ip=10.0.0.1/32, src_tcp=143, dst_tcp=143
Rule 245:: Host 8-> Host 2, ingress=of:0000000000000001:14, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:0e, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.14/32, dst_ip=10.0.0.2/32, src_tcp=143, dst_tcp=143
Rule 246:: Host 8-> Host 3, ingress=of:0000000000000001:14, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:0e, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.14/32, dst_ip=10.0.0.3/32, src_tcp=143, dst_tcp=143
Rule 247:: Host 8-> Host 4, ingress=of:0000000000000001:14, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:0e, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.14/32, dst_ip=10.0.0.4/32, src_tcp=143, dst_tcp=143
Rule 248:: Host 8-> Host 5, ingress=of:0000000000000001:8, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:08, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.8/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 249:: Host 8-> Host 6, ingress=of:0000000000000001:8, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:08, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.8/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 250:: Host 8-> Host 7, ingress=of:0000000000000001:8, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:08, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.8/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 251:: Host 8-> Host 9, ingress=of:0000000000000001:8, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:08, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.8/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
Rule 252:: Host 8-> Host 10, ingress=of:0000000000000001:8, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:08, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.8/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 253:: Host 9-> Host 1, ingress=of:0000000000000001:15, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:0f, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.15/32, dst_ip=10.0.0.1/32, src_tcp=143, dst_tcp=143
Rule 254:: Host 9-> Host 2, ingress=of:0000000000000001:15, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:0f, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.15/32, dst_ip=10.0.0.2/32, src_tcp=143, dst_tcp=143
Rule 255:: Host 9-> Host 3, ingress=of:0000000000000001:15, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:0f, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.15/32, dst_ip=10.0.0.3/32, src_tcp=143, dst_tcp=143
Rule 256:: Host 9-> Host 4, ingress=of:0000000000000001:15, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:0f, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.15/32, dst_ip=10.0.0.4/32, src_tcp=143, dst_tcp=143
Rule 257:: Host 9-> Host 5, ingress=of:0000000000000001:9, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:09, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.9/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 258:: Host 9-> Host 6, ingress=of:0000000000000001:9, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:09, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.9/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 259:: Host 9-> Host 7, ingress=of:0000000000000001:9, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:09, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.9/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 260:: Host 9-> Host 8, ingress=of:0000000000000001:9, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:09, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.9/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 261:: Host 9-> Host 10, ingress=of:0000000000000001:9, egress=of:0000000000000001:16, src_mac=00:00:00:00:00:09, dst_mac=00:00:00:00:00:10, src_ip=10.0.0.9/32, dst_ip=10.0.0.16/32, src_tcp=143, dst_tcp=143
Rule 262:: Host 10-> Host 1, ingress=of:0000000000000001:16, egress=of:0000000000000001:1, src_mac=00:00:00:00:00:10, dst_mac=00:00:00:00:00:01, src_ip=10.0.0.16/32, dst_ip=10.0.0.1/32, src_tcp=143, dst_tcp=143
Rule 263:: Host 10-> Host 2, ingress=of:0000000000000001:16, egress=of:0000000000000001:2, src_mac=00:00:00:00:00:10, dst_mac=00:00:00:00:00:02, src_ip=10.0.0.16/32, dst_ip=10.0.0.2/32, src_tcp=143, dst_tcp=143
Rule 264:: Host 10-> Host 3, ingress=of:0000000000000001:16, egress=of:0000000000000001:3, src_mac=00:00:00:00:00:10, dst_mac=00:00:00:00:00:03, src_ip=10.0.0.16/32, dst_ip=10.0.0.3/32, src_tcp=143, dst_tcp=143
Rule 265:: Host 10-> Host 4, ingress=of:0000000000000001:16, egress=of:0000000000000001:4, src_mac=00:00:00:00:00:10, dst_mac=00:00:00:00:00:04, src_ip=10.0.0.16/32, dst_ip=10.0.0.4/32, src_tcp=143, dst_tcp=143
Rule 266:: Host 10-> Host 5, ingress=of:0000000000000001:10, egress=of:0000000000000001:11, src_mac=00:00:00:00:00:0a, dst_mac=00:00:00:00:00:0b, src_ip=10.0.0.10/32, dst_ip=10.0.0.11/32, src_tcp=143, dst_tcp=143
Rule 267:: Host 10-> Host 6, ingress=of:0000000000000001:10, egress=of:0000000000000001:12, src_mac=00:00:00:00:00:0a, dst_mac=00:00:00:00:00:0c, src_ip=10.0.0.10/32, dst_ip=10.0.0.12/32, src_tcp=143, dst_tcp=143
Rule 268:: Host 10-> Host 7, ingress=of:0000000000000001:10, egress=of:0000000000000001:13, src_mac=00:00:00:00:00:0a, dst_mac=00:00:00:00:00:0d, src_ip=10.0.0.10/32, dst_ip=10.0.0.13/32, src_tcp=143, dst_tcp=143
Rule 269:: Host 10-> Host 8, ingress=of:0000000000000001:10, egress=of:0000000000000001:14, src_mac=00:00:00:00:00:0a, dst_mac=00:00:00:00:00:0e, src_ip=10.0.0.10/32, dst_ip=10.0.0.14/32, src_tcp=143, dst_tcp=143
Rule 270:: Host 10-> Host 9, ingress=of:0000000000000001:10, egress=of:0000000000000001:15, src_mac=00:00:00:00:00:0a, dst_mac=00:00:00:00:00:0f, src_ip=10.0.0.10/32, dst_ip=10.0.0.15/32, src_tcp=143, dst_tcp=143
